    -0.000776293     0.000535596     0.000353520
     0.004202292    -0.005592333    -0.008161113
     0.009111247     0.003787370     0.001540201
    -0.005089649    -0.005278223     0.007021993
    -0.008110009     0.006684299    -0.000276419
    -0.001073293    -0.000679458    -0.000151738
    -0.003166284     0.009576088     0.001165301
    -0.005997949    -0.003360023    -0.004146537
     0.001928600    -0.002890398     0.007338760
     0.008773014    -0.001837807    -0.004652753
     0.000488195     0.000077907    -0.000226096
     0.000192153    -0.003446350    -0.010447605
     0.001149354     0.010320207     0.000750232
     0.008080142    -0.004632163     0.004908112
    -0.010015431    -0.002664385     0.004209854
     0.000354737     0.000661564    -0.000122702
     0.009009782     0.001754361    -0.003531486
     0.000435485    -0.006373810     0.007223804
    -0.005635977    -0.004426678    -0.008513087
    -0.004476422     0.008709819     0.003626738
    -0.000158965     0.000203670    -0.000237165
     0.002450256    -0.007475651     0.007638469
    -0.004665871    -0.004525550    -0.008856573
     0.009100680     0.004679087    -0.003550471
    -0.006939170     0.006856876     0.004849332
    -0.000651007     0.000179588     0.000434114
     0.011050234    -0.000411383     0.001560068
    -0.003541996     0.007167573     0.006966339
    -0.004448127    -0.010015313     0.001085013
    -0.002605827     0.002941666    -0.009599231
    -0.000133873     0.001188210    -0.000859343
    -0.005106252    -0.002690948    -0.008960540
     0.006388800     0.008253094    -0.001772932
     0.005635346    -0.008785684     0.004081188
    -0.007408445     0.002343750     0.007796867
    -0.000408402     0.001173234     0.000040810
    -0.004423847     0.009378526    -0.002789224
    -0.001129681    -0.006588758    -0.009181348
    -0.004207261    -0.004716221     0.009517256
     0.010290993     0.000899453     0.002181652
    -0.000089616     0.000432360     0.000151683
     0.005037335     0.009279640     0.000544919
     0.006732187    -0.008079691     0.001907799
    -0.003819596    -0.002118933    -0.009842291
    -0.007804648     0.000896190     0.006968200
    -0.000257297     0.000139612     0.000191416
     0.008996726     0.001761071    -0.006442840
     0.003124972    -0.000613810     0.010602099
    -0.004596628    -0.009448363    -0.003122869
    -0.006877469     0.008244832    -0.001427609
    -0.000524267     0.000522667     0.000456875
     0.007378306    -0.008094186    -0.001930544
    -0.008874583    -0.000987789    -0.006533410
     0.004816688     0.009443497    -0.001546439
    -0.003040426    -0.000856819     0.010649319
    -0.000108536     0.000509202     0.000485005
     0.001767678    -0.004366599    -0.009726693
    -0.004115664    -0.008441049     0.005730632
    -0.006687109     0.008300456    -0.000070837
     0.009569408     0.004180816     0.004472057
     0.000203201    -0.000037126     0.000317335
     0.008725888     0.006338721    -0.002005388
    -0.003277808    -0.002335334    -0.009882439
    -0.007725366     0.004833111     0.006216255
     0.002296869    -0.008569386     0.005584828
    -0.000296824    -0.000971742     0.000200120
    -0.000126537    -0.007256380    -0.007935109
    -0.000365085    -0.002498485     0.009951638
    -0.006732368     0.005845120    -0.001746705
     0.008182589     0.005168298    -0.001682557
    -0.000163544     0.000891302    -0.000640258
    -0.010521879    -0.000621178    -0.000546743
     0.003687845     0.009900001    -0.000521215
     0.003786928    -0.005441062    -0.008477366
     0.003540702    -0.003817533     0.009734541
     0.000540902     0.000400771    -0.000246747
    -0.003842440     0.005819000    -0.007977360
     0.010479644    -0.001059009    -0.001272348
    -0.005041152    -0.009420074     0.000428229
    -0.001807755     0.004914265     0.009102436
     0.000614832     0.001098284     0.000276503
    -0.006899250     0.006715199    -0.000762079
     0.004655880    -0.002808925    -0.009142846
    -0.005555148    -0.009084268     0.003660499
     0.007609563     0.003795070     0.006803590
    -0.000040910    -0.000248995     0.000043843
    -0.006978239    -0.006556928    -0.004939649
     0.000420363    -0.001746516     0.010793241
    -0.003133947     0.010341487    -0.001021035
     0.009479822    -0.001827581    -0.004761338
     0.000356400     0.000169068    -0.000041452
     0.008033993     0.005875536     0.003487566
    -0.009225600     0.002065377     0.004772771
     0.002964314    -0.009119706     0.001397574
    -0.002247660     0.001343666    -0.009973984
     0.000898627     0.000282619    -0.000465948
    -0.001740672     0.002859185     0.010610679
     0.007496517    -0.007439476    -0.001110958
     0.003069185     0.009314966    -0.005146630
    -0.009441778    -0.004171514    -0.003717140
    -0.000558489    -0.000269671    -0.000142957
    -0.000661056    -0.008203038    -0.006873976
    -0.007960604     0.003005187     0.004758031
     0.002900103     0.007800460    -0.006170195
     0.006551457    -0.002232946     0.008760439
     0.000613210     0.000501262     0.000747723
    -0.010206203     0.000489919     0.003299123
    -0.000287786     0.001963323    -0.010288311
     0.003962233    -0.009521670     0.001324861
     0.006785279     0.006533717     0.005018736
     0.000584725     0.000060366    -0.000568146
    -0.004538012    -0.007673987    -0.005665796
     0.010490566    -0.000654780    -0.000360866
    -0.003147719    -0.000567498     0.010800488
    -0.003438983     0.009133507    -0.004274647
    -0.000371630     0.000481191    -0.000125614
     0.000498315    -0.005087280     0.010135052
    -0.005556040     0.008915386     0.001035713
    -0.004836942    -0.006711129    -0.007233108
     0.010317094     0.002314052    -0.003464425
    -0.000314108    -0.000337828    -0.000321093
     0.005124719    -0.005259894     0.006674557
     0.003493992     0.009797163    -0.000670636
    -0.009522984    -0.000910861     0.003498357
     0.001392883    -0.003426753    -0.009339522
     0.000330603     0.001238677    -0.000025506
     0.006699627     0.002204515     0.006907437
    -0.007167025    -0.006889194     0.004213932
     0.004178240    -0.003987864    -0.008074708
    -0.004771451     0.007461008    -0.003237813
     0.000495760     0.000570094     0.000362949
     0.006957792    -0.007893925    -0.002068180
    -0.008514093    -0.001552836    -0.005118985
     0.000775464     0.010783021    -0.003052779
     0.000691538    -0.001133645     0.009797097
     0.000848490    -0.000523025    -0.000253306
     0.007599041    -0.003900022    -0.005395385
     0.001776539    -0.001584269     0.010597651
    -0.009524077    -0.005002287    -0.002872262
    -0.001052820     0.010931796    -0.002057823
     0.000529943     0.000036029     0.000023865
     0.001345390     0.009042023     0.006005901
    -0.006787143    -0.007154130     0.005740328
     0.009752973    -0.004366330    -0.001811905
    -0.004703611     0.001841090    -0.009788512
    -0.000956264     0.000237835     0.000143069
    -0.010079787     0.001022258    -0.003093816
     0.005713990    -0.008512825    -0.005230132
    -0.000036642    -0.002037006     0.010731082
     0.005328695     0.009297430    -0.002505823
     0.000062627     0.000412976     0.000201329
    -0.000993221     0.010712440     0.002243027
    -0.009001732    -0.005598731     0.003179582
     0.008949442    -0.004151228     0.005244901
     0.001220345    -0.001364335    -0.011053977
     0.000428822     0.000099112     0.000081206
    -0.006440539    -0.007635951     0.002288458
     0.007109090    -0.003698655    -0.006023661
     0.003993444     0.003015212     0.008164097
    -0.005127528     0.007760183    -0.004341247
    -0.000319453     0.000637197    -0.000525073
     0.007268985    -0.006434489    -0.003389944
    -0.008929393    -0.003855116    -0.001612928
     0.001822987     0.008422485    -0.004676181
     0.001087293     0.001596450     0.010438344
     0.000512150     0.000325075     0.000186770
    -0.000773645     0.009440475    -0.004974907
    -0.009987521    -0.005222846    -0.002098850
     0.001659361     0.000437806     0.010402373
     0.008221453    -0.005474312    -0.004445105
     0.000354847    -0.000729801    -0.000325830
    -0.006315915     0.001362463     0.008861233
     0.007973125    -0.005613793     0.002446647
     0.003508162     0.009552350    -0.003900065
    -0.005661342    -0.005220181    -0.007912105
     0.000320824    -0.000219590    -0.000021092
     0.007890062    -0.007038471    -0.002370022
     0.003932949     0.010150233     0.002839559
    -0.005643495    -0.003994394     0.008616387
    -0.006892325     0.001101177    -0.009093229
    -0.000157665     0.000161913    -0.000303078
    -0.009130352     0.001272089     0.006082104
     0.007836485    -0.005819302     0.006142480
     0.004282491     0.009766168    -0.001820528
    -0.002836414    -0.005389076    -0.010089871
     0.000256630     0.000031630     0.000002241
    -0.008084169     0.003814923     0.006707968
     0.009740163     0.001240965     0.004868686
    -0.000115404     0.005836284    -0.009426724
    -0.001723564    -0.010845854    -0.002161789
     0.000089382    -0.000250837    -0.000603482
     0.010454499     0.000454324     0.003123704
    -0.001879758    -0.007708328    -0.006833689
    -0.001629491     0.009449684    -0.004471384
    -0.006994753    -0.001792721     0.008699041
    -0.000564083    -0.000419957     0.000043125
    -0.007809110    -0.004277219     0.006485404
    -0.004551733     0.008681787    -0.005253578
     0.003655828    -0.007632909    -0.007367999
     0.009081553     0.003528346     0.006411905
     0.000588259    -0.000128020     0.000464995
     0.006121891    -0.007758157     0.000831147
    -0.003057369     0.000619903     0.010015706
    -0.007599703    -0.001433152    -0.006618477
     0.003771622     0.008280333    -0.003344401
    -0.000768663     0.000470830     0.000710995
     0.002349577    -0.009534354    -0.004704140
    -0.007439577     0.003650660    -0.004946866
     0.008193266     0.006510875    -0.000977089
    -0.002137033    -0.001099324     0.009287956
     0.000174546    -0.000497998    -0.000671297
     0.005555686    -0.004668557     0.008461325
     0.002844188    -0.004571413    -0.009236236
     0.002345565     0.011139150    -0.000252304
    -0.010891992    -0.001385373     0.001670651
     0.000723787     0.000859900    -0.000122183
    -0.008339724    -0.007065865    -0.002944648
     0.000135700     0.000603027     0.011059776
    -0.001998317     0.009377508    -0.004459545
     0.009508563    -0.003782263    -0.003577780
    -0.000587411    -0.000357937     0.000462886
     0.009385072    -0.004248604     0.003084221
     0.002304371     0.008646407    -0.005974858
    -0.005882065     0.003293860     0.008050125
    -0.005571503    -0.007056527    -0.005391643
    -0.000243100     0.000342429    -0.000064401
     0.011036535     0.000787162     0.001097029
    -0.003003967    -0.010902325     0.001906737
    -0.002707174     0.003025840    -0.009879412
    -0.005279751     0.006012406     0.007084602
     0.000726671    -0.000117621     0.000257481
     0.007654549     0.006822137     0.001537928
     0.003544240    -0.007434473    -0.006439345
    -0.008684926     0.005724082    -0.004102722
    -0.003331922    -0.005126390     0.008419455
    -0.000189097     0.000067637     0.000313661
     0.002931890    -0.010689302    -0.000532142
    -0.005467767     0.001785705     0.008841567
    -0.006686989     0.002397740    -0.008733374
     0.009311932     0.006162333     0.000298277
     0.000134130     0.000768095    -0.000521843
     0.003811736     0.008744276     0.001366191
    -0.004765508    -0.000921683    -0.009176336
    -0.007126897    -0.002815524     0.007340167
     0.007494753    -0.005495356     0.000904967
     0.000025114     0.000693274    -0.000320261
    -0.003162317    -0.010998390    -0.000369059
    -0.000175937     0.003468308     0.010635026
    -0.006854846     0.005870463    -0.005942795
     0.010167986     0.000966345    -0.004002911
     0.080512254     0.071709330     0.038587185
    -0.079720691    -0.072424239    -0.038776146
     0.110086839     0.033477876     0.018900906
    -0.109834284    -0.033406368    -0.019216524
     0.109297092    -0.027113781    -0.029265345
    -0.108973087     0.027492194     0.030166155
     0.108463863    -0.034387243    -0.021066306
    -0.108573120     0.034350002     0.021511993
     0.045037885    -0.104884144    -0.027880595
    -0.045037885     0.104884144     0.027880595
    -0.094600649    -0.048774138    -0.040753066
     0.094469278     0.048422931     0.041079937
    -0.085826467    -0.074066697     0.039779060
     0.085699216     0.072928939    -0.040467278
     0.012403165     0.017255794    -0.115149415
    -0.011509908    -0.017049041     0.114976853
     0.024060721    -0.068947510     0.092743854
    -0.024695942     0.068779720    -0.092749591
    -0.075873085     0.060639557     0.063804727
     0.075246288    -0.060683563    -0.063438575
    -0.113076230    -0.030159772     0.026649737
     0.112930522     0.030285870    -0.026762339
     0.092781338     0.068086008    -0.006815002
    -0.092681360    -0.068868153     0.005684736
     0.023740751     0.066593923    -0.091066085
    -0.023204068    -0.066979266     0.091003789
     0.028256362     0.111965982     0.011597917
    -0.027891831    -0.112137064    -0.012117110
     0.022663209    -0.094965247     0.064641293
    -0.022102470     0.094994720    -0.064861922
    -0.061357967     0.093857860     0.033188763
     0.060763456    -0.094291358    -0.033371186
    -0.057179574     0.034894583    -0.095680607
     0.056377614    -0.034447663     0.096168487
    -0.034164276     0.002250102     0.111236178
     0.034233454    -0.002105270    -0.111392157
    -0.117093192     0.002850009    -0.003203206
     0.117162671    -0.003191208     0.002594086
    -0.051169925     0.029741992    -0.103196964
     0.051802876    -0.029885920     0.102910634
    -0.098046648     0.052172134     0.032501938
     0.097924169    -0.052653346    -0.032373295
     0.034381648    -0.082167201     0.087812612
    -0.034188702     0.083196492    -0.087251960
     0.101892568    -0.054401164    -0.023090097
    -0.102103958     0.054467050     0.023547140
    -0.021174958     0.029326062    -0.109960852
     0.021221397    -0.028530771     0.109522062
    -0.087671223    -0.073846492     0.014373454
     0.087188124     0.074085366    -0.014561240
     0.068274402    -0.044907677     0.081323165
    -0.067953682     0.045415531    -0.081145023
    -0.110755941    -0.039641311     0.001073850
     0.111019813     0.039930345    -0.001203813
    -0.023394317    -0.049887066     0.102699671
     0.023503574     0.049924306    -0.103145357
    -0.048289985     0.089979528    -0.062229504
     0.048534952    -0.089610257     0.062860643
     0.069768385    -0.018509895    -0.091557999
    -0.069666710     0.018375928     0.091359998
    -0.019462052    -0.035930556     0.110872414
     0.018743784     0.035509928    -0.110983871
    -0.065492910    -0.059270103     0.077327842
     0.064419536     0.059292635    -0.077942307
    -0.103565949     0.051434912     0.025553345
     0.103502657    -0.051869700    -0.025157715
    -0.007821628    -0.098073453     0.064890379
     0.007752150     0.098414652    -0.064281258
    -0.074454546     0.038611188     0.083803722
     0.074760993    -0.037802043    -0.083947589
     0.088926010     0.058402427     0.043516433
    -0.088657262    -0.058291748    -0.043645111
    -0.034614392     0.032072378     0.110384620
     0.034766901    -0.032496021    -0.110232669
     0.025298586    -0.098223269    -0.054011159
    -0.025399030     0.098362874     0.053745382
     0.048340398    -0.058270740    -0.087697228
    -0.048209028     0.058621947     0.087370356
    -0.112348077     0.012697866    -0.029476064
     0.112559361    -0.013667848     0.030002554
    -0.025239686     0.108803655     0.036996230
     0.025318485    -0.109474168    -0.036993505
    -0.023109517     0.003322657     0.114087649
     0.022486198    -0.003603831    -0.114555408
    -0.071412564     0.090768860     0.020792237
     0.071583950    -0.090821742    -0.020335390
    -0.021397524    -0.057182747     0.098370548
     0.020605960     0.057897656    -0.098181587
     0.109119125    -0.042863196     0.015942827
    -0.109378597     0.041673012    -0.015523107
    -0.065464478    -0.014233135     0.096466436
     0.065776111     0.013460723    -0.096432325
     0.050802201    -0.049219145    -0.092403359
    -0.051456964     0.048886967     0.091936446
     0.061992529     0.058724062    -0.079042037
    -0.062344264    -0.058559657     0.078879735
     0.045228551     0.087850236     0.064061123
    -0.045106071    -0.087369025    -0.064189767
    -0.113991963    -0.007587883     0.013640956
     0.113818113     0.007568774    -0.013558966
    -0.089529544     0.052966398     0.050176777
     0.090109588    -0.052225489    -0.049853728
     0.045795086     0.035851619    -0.099927235
    -0.045815741    -0.035862086     0.099971914
     0.093056347    -0.058317315     0.046208652
    -0.092170597     0.058551860    -0.047012314
    -0.071308924    -0.069572509     0.057582451
     0.071660658     0.069408104    -0.057420149
     0.002515308     0.079261463     0.086851454
    -0.002724897    -0.079332963    -0.086527890
     0.098325961     0.016817773     0.061796018
    -0.098497347    -0.016764891    -0.062252865
    -0.049909190     0.059378957    -0.083639904
     0.050293638    -0.059374754     0.083665545
    -0.087916901    -0.066342823    -0.038185106
     0.087916901     0.066342823     0.038185106
     0.059673627     0.076737532     0.063248515
    -0.058937236    -0.077712690    -0.063122372
     0.004086049     0.087350475    -0.077746742
    -0.004216001    -0.087067013     0.077227015
     0.054211020     0.086365957    -0.057466697
    -0.054265216    -0.086384680     0.057502225
    -0.104401882     0.048139396     0.006999073
     0.104605807    -0.047301984    -0.006100895
     0.087321386    -0.034981857     0.069056819
    -0.086894573     0.036011702    -0.068396975
    -0.091663135    -0.006969090     0.073070858
     0.090842922     0.007178378    -0.073606321
     0.029275696    -0.004178924     0.115591873
    -0.029729413     0.003474793    -0.115724988
     0.105575352    -0.031372903    -0.030008975
    -0.106027837     0.030693095     0.030276153
    -0.066011233    -0.077167152     0.057659842
     0.065892160     0.077488629    -0.058324394
     0.077860531    -0.064337281    -0.056064386
    -0.077572334     0.064564837     0.055979495
    -0.100028709     0.017018586    -0.060944048
     0.099878063    -0.016471911     0.061498734
    -0.009855634     0.024445009    -0.110330209
     0.010727643    -0.025148808     0.110555553
     0.016060075     0.109686631     0.024495149
    -0.016003284    -0.110284443    -0.023649981
     0.013694431     0.074501574     0.086788979
    -0.013756185    -0.073996455    -0.087063037
    -0.015480039     0.070544423    -0.092800837
     0.015524697    -0.070495761     0.092765765
    -0.116409354    -0.003075728     0.018514010
     0.116094584     0.002993545    -0.017916596
    -0.045307301     0.101033016    -0.045813599
     0.045113825    -0.100988938     0.045505467
     0.003825363    -0.087415557    -0.081909780
    -0.003713640     0.087791548     0.082156250
     0.001272492    -0.117117652     0.009616622
    -0.001436338     0.116850934    -0.008866106
     0.052555678    -0.012562233    -0.103355914
    -0.052693230     0.013163552     0.103186239
     0.094030392     0.067193781     0.014336179
    -0.093908403    -0.066917283    -0.014480136
     0.073804234     0.086570982     0.024241958
    -0.073180418    -0.087303535    -0.024073089
    -0.088302984     0.064008892     0.041392781
     0.088224651    -0.064013341    -0.041328576
    -0.095002672     0.049708678     0.049493530
     0.094883770    -0.050397871    -0.049668519
    -0.048300192    -0.102287893    -0.029617553
     0.048322015     0.101854565     0.029844966
     0.018918289     0.045939741     0.112296737
    -0.019981428    -0.046038538    -0.112236821
     0.101850792    -0.054303764    -0.015239626
    -0.102249448     0.053578806     0.014837343
    -0.014103633     0.094718064    -0.067929108
     0.014093473    -0.094895187     0.068055065
    -0.000660890     0.100077992    -0.058798786
     0.000124164    -0.100019215     0.058934784
     0.010009968     0.029305171     0.111804375
    -0.009386223    -0.029705732    -0.111252306
     0.059058356    -0.019839888    -0.098183597
    -0.058923381     0.020680320     0.097509256
    -0.028738106    -0.061780695    -0.096557001
     0.028116715     0.062052687     0.096355660
    -0.110519631     0.010362203     0.031280773
     0.110418442    -0.011324561    -0.031149841
    -0.059112775    -0.049436972     0.091138171
     0.059316728     0.049974729    -0.090989927
     0.085521305     0.067977138    -0.038568065
    -0.085744558    -0.067778165     0.038249304
     0.090158252    -0.032669219    -0.064509787
    -0.089710921     0.033004241     0.065033943
    -0.020939295     0.039615897     0.109193422
     0.020492177    -0.040373031    -0.108431553
    -0.033298662    -0.038429910     0.104644245
     0.032892976     0.038992690    -0.104798160
     0.044656044     0.063558069    -0.086086439
    -0.043632999    -0.063863399     0.086325367
    -0.111536626    -0.034140000    -0.007095693
     0.111571986     0.034391200     0.007006719
     0.061810064     0.078743180    -0.060921416
    -0.062019588    -0.078009504     0.060204467
     0.081047775     0.073940449    -0.037246477
    -0.081082239    -0.074257441     0.037313958
